bce_loss,epoch,step,train_loss_batch_epoch,train_loss_batch_step,val_loss_batch
,0,49,,0.5128747820854187,
,0,99,,0.3037123680114746,
,0,149,,0.22487449645996094,
,0,199,,0.4048469662666321,
,0,249,,0.9124026298522949,
,0,299,,0.28328970074653625,
,0,349,,1.272726058959961,
,0,399,,0.29287493228912354,
,0,449,,0.8932045102119446,
,0,499,,0.27103671431541443,
,0,549,,0.9451974034309387,
,0,599,,0.5875418186187744,
,0,649,,0.30832746624946594,
,0,699,,0.35958972573280334,
0.22785790264606476,0,718,,,0.3709283173084259
,0,718,0.41253724694252014,,
,1,749,,0.3235962688922882,
,1,799,,0.18934379518032074,
,1,849,,0.15279307961463928,
,1,899,,0.5873720049858093,
,1,949,,0.21636700630187988,
,1,999,,0.17704035341739655,
,1,1049,,0.2025066614151001,
,1,1099,,0.24730096757411957,
,1,1149,,0.48552969098091125,
,1,1199,,0.36635926365852356,
,1,1249,,0.4140526056289673,
,1,1299,,0.6576695442199707,
,1,1349,,0.2629431188106537,
,1,1399,,0.22280144691467285,
0.1943235546350479,1,1437,,,0.329791396856308
,1,1437,0.3280583322048187,,
,2,1449,,0.18898405134677887,
,2,1499,,0.26632148027420044,
,2,1549,,0.43587180972099304,
,2,1599,,0.1930326223373413,
,2,1649,,0.12422539293766022,
,2,1699,,0.11180902272462845,
,2,1749,,0.12714150547981262,
,2,1799,,0.14641284942626953,
,2,1849,,0.25191834568977356,
,2,1899,,0.8756434321403503,
,2,1949,,0.5316742658615112,
,2,1999,,0.23085714876651764,
,2,2049,,0.21692977845668793,
,2,2099,,0.3032585382461548,
,2,2149,,0.255962997674942,
0.18402335047721863,2,2156,,,0.318954199552536
,2,2156,0.3041284680366516,,
,3,2199,,0.37441807985305786,
,3,2249,,0.21511895954608917,
,3,2299,,0.16005444526672363,
,3,2349,,0.16422560811042786,
,3,2399,,0.20623914897441864,
,3,2449,,0.1766679883003235,
,3,2499,,0.18862473964691162,
,3,2549,,0.2225826382637024,
,3,2599,,0.2821248769760132,
,3,2649,,0.22431223094463348,
,3,2699,,0.13123011589050293,
,3,2749,,0.25627589225769043,
,3,2799,,0.2163080871105194,
,3,2849,,0.40068313479423523,
0.17904508113861084,3,2875,,,0.31416308879852295
,3,2875,0.291096031665802,,
,4,2899,,0.15376447141170502,
,4,2949,,0.16634944081306458,
,4,2999,,0.23795297741889954,
,4,3049,,0.14124459028244019,
,4,3099,,0.24623340368270874,
,4,3149,,0.2771313786506653,
,4,3199,,0.11231285333633423,
,4,3249,,0.20650696754455566,
,4,3299,,0.2135201096534729,
,4,3349,,0.20956145226955414,
,4,3399,,0.18848510086536407,
,4,3449,,0.3440421223640442,
,4,3499,,0.2269522249698639,
,4,3549,,0.4131966233253479,
0.1760822832584381,4,3594,,,0.31129777431488037
,4,3594,0.2819884419441223,,
,5,3599,,0.2872391641139984,
,5,3649,,0.34312903881073,
,5,3699,,0.1819334328174591,
,5,3749,,0.13210636377334595,
,5,3799,,0.1554865688085556,
,5,3849,,0.16051939129829407,
,5,3899,,0.7508761286735535,
,5,3949,,0.17359064519405365,
,5,3999,,0.11331384629011154,
,5,4049,,0.2300434112548828,
,5,4099,,0.19699949026107788,
,5,4149,,0.18463234603405,
,5,4199,,0.21482418477535248,
,5,4249,,0.27814656496047974,
,5,4299,,0.22690579295158386,
0.17412349581718445,5,4313,,,0.309476375579834
,5,4313,0.274983674287796,,
,6,4349,,0.4506281912326813,
,6,4399,,0.09234589338302612,
,6,4449,,0.48968324065208435,
,6,4499,,0.13767996430397034,
,6,4549,,0.18667227029800415,
,6,4599,,0.17407265305519104,
,6,4649,,0.1826353818178177,
,6,4699,,0.28719693422317505,
,6,4749,,0.3070319592952728,
,6,4799,,0.13354666531085968,
,6,4849,,0.2602177560329437,
,6,4899,,0.30798664689064026,
,6,4949,,0.20831747353076935,
,6,4999,,0.510897696018219,
0.17282745242118835,6,5032,,,0.30832424759864807
,6,5032,0.26925697922706604,,
,7,5049,,0.35293006896972656,
,7,5099,,0.17901931703090668,
,7,5149,,0.19814825057983398,
,7,5199,,0.3255987763404846,
,7,5249,,0.2778618335723877,
,7,5299,,0.24742138385772705,
,7,5349,,0.14299346506595612,
,7,5399,,0.48527050018310547,
,7,5449,,0.180362269282341,
,7,5499,,0.17985032498836517,
,7,5549,,0.3856276273727417,
,7,5599,,0.345302551984787,
,7,5649,,0.35152769088745117,
,7,5699,,0.23646676540374756,
,7,5749,,0.13863831758499146,
0.17194099724292755,7,5751,,,0.30761390924453735
,7,5751,0.2644555866718292,,
,8,5799,,0.15967954695224762,
,8,5849,,0.16255804896354675,
,8,5899,,0.1912219524383545,
,8,5949,,0.20471017062664032,
,8,5999,,0.1354566067457199,
,8,6049,,0.5169309377670288,
,8,6099,,0.1993764340877533,
,8,6149,,0.7165793776512146,
,8,6199,,0.26575392484664917,
,8,6249,,0.14334797859191895,
,8,6299,,0.31113964319229126,
,8,6349,,0.24975445866584778,
,8,6399,,0.19345034658908844,
,8,6449,,0.35560864210128784,
0.17132039368152618,8,6470,,,0.3072173297405243
,8,6470,0.2603056728839874,,
,9,6499,,0.2434931844472885,
,9,6549,,0.1431027203798294,
,9,6599,,0.5059117674827576,
,9,6649,,0.13152633607387543,
,9,6699,,0.26342839002609253,
,9,6749,,0.24696022272109985,
,9,6799,,0.291584312915802,
,9,6849,,0.23384523391723633,
,9,6899,,0.7996820211410522,
,9,6949,,0.19402392208576202,
,9,6999,,0.44252341985702515,
,9,7049,,0.2029193639755249,
,9,7099,,0.605388343334198,
