bce_loss,epoch,step,train_loss_batch_epoch,train_loss_batch_step,val_loss_batch
,0,49,,0.2683385908603668,
,0,99,,0.3536809980869293,
,0,149,,0.18274801969528198,
,0,199,,0.37276723980903625,
,0,249,,0.33731982111930847,
,0,299,,0.39443573355674744,
,0,349,,0.3937222957611084,
,0,399,,0.31963786482810974,
,0,449,,0.43176454305648804,
,0,499,,0.22257190942764282,
,0,549,,0.26444828510284424,
,0,599,,0.34000104665756226,
,0,649,,0.3607705533504486,
,0,699,,0.34543687105178833,
0.1904532015323639,0,719,,,0.3016698360443115
,0,719,0.34041133522987366,,
,1,749,,0.32070866227149963,
,1,799,,0.1043977439403534,
,1,849,,0.17417018115520477,
,1,899,,0.3338235914707184,
,1,949,,0.22865909337997437,
,1,999,,0.6494020223617554,
,1,1049,,0.17943283915519714,
,1,1099,,0.28160393238067627,
,1,1149,,0.4331679046154022,
,1,1199,,0.25252315402030945,
,1,1249,,0.27176016569137573,
,1,1299,,0.2102309912443161,
,1,1349,,0.3214200735092163,
,1,1399,,0.32074350118637085,
0.17765764892101288,1,1439,,,0.2854258418083191
,1,1439,0.30314433574676514,,
,2,1449,,0.4972783625125885,
,2,1499,,0.282050222158432,
,2,1549,,0.2063329666852951,
,2,1599,,0.676559567451477,
,2,1649,,0.11867951601743698,
,2,1699,,1.3237831592559814,
,2,1749,,0.6435981392860413,
,2,1799,,0.3218749761581421,
,2,1849,,0.25080811977386475,
,2,1899,,0.643258810043335,
,2,1949,,0.3304957449436188,
,2,1999,,0.22857505083084106,
,2,2049,,0.23314695060253143,
,2,2099,,0.34805262088775635,
,2,2149,,0.22111240029335022,
0.17261990904808044,2,2159,,,0.2797354459762573
,2,2159,0.2887685000896454,,
,3,2199,,0.24662554264068604,
,3,2249,,0.24620230495929718,
,3,2299,,0.2677057683467865,
,3,2349,,0.20087453722953796,
,3,2399,,0.3275105059146881,
,3,2449,,0.21781036257743835,
,3,2499,,0.4015255272388458,
,3,2549,,0.18865051865577698,
,3,2599,,0.2690291106700897,
,3,2649,,0.12782694399356842,
,3,2699,,0.37030401825904846,
,3,2749,,0.21169322729110718,
,3,2799,,0.2260924130678177,
,3,2849,,0.24104546010494232,
0.17027705907821655,3,2879,,,0.27703967690467834
,3,2879,0.2786898612976074,,
,4,2899,,0.0764167308807373,
,4,2949,,0.15486475825309753,
,4,2999,,0.2720007300376892,
,4,3049,,0.18997173011302948,
,4,3099,,0.22248736023902893,
,4,3149,,0.3253774046897888,
,4,3199,,0.15481595695018768,
,4,3249,,0.21099933981895447,
,4,3299,,0.13442224264144897,
,4,3349,,0.26328718662261963,
,4,3399,,0.40540993213653564,
,4,3449,,0.1747225672006607,
,4,3499,,0.27511319518089294,
,4,3549,,0.40602952241897583,
,4,3599,,0.14942213892936707,
0.1695181280374527,4,3599,,,0.27617231011390686
,4,3599,0.2709961235523224,,
,5,3649,,0.17434461414813995,
,5,3699,,0.24788443744182587,
,5,3749,,0.10532400012016296,
,5,3799,,0.24014133214950562,
,5,3849,,0.2302880585193634,
,5,3899,,0.3325422406196594,
,5,3949,,0.19002792239189148,
,5,3999,,0.28669115900993347,
,5,4049,,0.2989547848701477,
,5,4099,,0.15944790840148926,
,5,4149,,0.2439441829919815,
,5,4199,,0.3028964400291443,
,5,4249,,0.293399453163147,
,5,4299,,0.3169749677181244,
0.16924607753753662,5,4319,,,0.276050329208374
,5,4319,0.2647627294063568,,
,6,4349,,0.1822526603937149,
,6,4399,,0.0888284295797348,
,6,4449,,0.1566927134990692,
,6,4499,,0.339018315076828,
,6,4549,,0.17234072089195251,
,6,4599,,0.4938279390335083,
,6,4649,,0.1579035073518753,
,6,4699,,0.24133186042308807,
,6,4749,,0.3707403540611267,
,6,4799,,0.19474805891513824,
,6,4849,,0.19386541843414307,
,6,4899,,0.19359588623046875,
,6,4949,,0.26972532272338867,
,6,4999,,0.2876107096672058,
0.1696840077638626,6,5039,,,0.276719331741333
,6,5039,0.2597793936729431,,
,7,5049,,0.3863893747329712,
,7,5099,,0.23258137702941895,
,7,5149,,0.18591691553592682,
,7,5199,,0.6721029281616211,
,7,5249,,0.10213081538677216,
,7,5299,,0.7286646962165833,
,7,5349,,0.588080644607544,
,7,5399,,0.29451867938041687,
,7,5449,,0.2174983024597168,
,7,5499,,0.6077637672424316,
,7,5549,,0.30931955575942993,
,7,5599,,0.2246469259262085,
,7,5649,,0.2141711562871933,
,7,5699,,0.35822203755378723,
,7,5749,,0.21698635816574097,
0.1707523912191391,7,5759,,,0.27793654799461365
,7,5759,0.2560274600982666,,
,8,5799,,0.2243899255990982,
,8,5849,,0.1348772644996643,
,8,5899,,0.2346552312374115,
,8,5949,,0.17227457463741302,
,8,5999,,0.30147430300712585,
,8,6049,,0.181638702750206,
,8,6099,,0.423764169216156,
,8,6149,,0.174955815076828,
,8,6199,,0.20979832112789154,
,8,6249,,0.11027450859546661,
,8,6299,,0.2924446165561676,
,8,6349,,0.17599329352378845,
,8,6399,,0.19791586697101593,
