bce_loss,epoch,step,train_loss_batch_epoch,train_loss_batch_step,val_loss_batch
0.16304926574230194,6,5039,,,0.2651178240776062
,6,5039,0.2517516613006592,,
,7,5049,,0.3869841694831848,
,7,5099,,0.29533952474594116,
,7,5149,,0.1878749132156372,
,7,5199,,0.597805917263031,
,7,5249,,0.11182079464197159,
,7,5299,,0.7940374612808228,
,7,5349,,0.4491288661956787,
,7,5399,,0.3025714159011841,
,7,5449,,0.2000083327293396,
,7,5499,,0.5200021266937256,
,7,5549,,0.2931748628616333,
,7,5599,,0.1728702336549759,
,7,5649,,0.19248461723327637,
,7,5699,,0.33583682775497437,
,7,5749,,0.2046537697315216,
0.16314861178398132,7,5759,,,0.26525890827178955
,7,5759,0.24693801999092102,,
,8,5799,,0.2109280526638031,
,8,5849,,0.13957048952579498,
,8,5899,,0.23108325898647308,
,8,5949,,0.18324671685695648,
,8,5999,,0.2933237552642822,
,8,6049,,0.17533275485038757,
,8,6099,,0.4245557487010956,
,8,6149,,0.18039846420288086,
,8,6199,,0.2010473608970642,
,8,6249,,0.1122555136680603,
,8,6299,,0.27849510312080383,
,8,6349,,0.16251498460769653,
,8,6399,,0.189520001411438,
,8,6449,,0.2139226794242859,
0.1634766012430191,8,6479,,,0.2658737003803253
,8,6479,0.24476474523544312,,
,9,6499,,0.08858877420425415,
,9,6549,,0.17278911173343658,
,9,6599,,0.18086791038513184,
,9,6649,,0.15479663014411926,
,9,6699,,0.2116508036851883,
,9,6749,,0.28733423352241516,
,9,6799,,0.15098387002944946,
,9,6849,,0.23035196959972382,
,9,6899,,0.127644881606102,
,9,6949,,0.23540303111076355,
,9,6999,,0.29256656765937805,
,9,7049,,0.17123405635356903,
,9,7099,,0.2665713131427765,
,9,7149,,0.3899405598640442,
,9,7199,,0.13981282711029053,
0.16302083432674408,9,7199,,,0.2656369209289551
,9,7199,0.2393173724412918,,
,10,7249,,0.15880340337753296,
,10,7299,,0.261374294757843,
,10,7349,,0.12663021683692932,
,10,7399,,0.15384520590305328,
,10,7449,,0.21101213991641998,
,10,7499,,0.3125472664833069,
,10,7549,,0.17846785485744476,
,10,7599,,0.2546652853488922,
,10,7649,,0.2984026372432709,
,10,7699,,0.1549498289823532,
,10,7749,,0.2101811170578003,
,10,7799,,0.2835558354854584,
,10,7849,,0.24868199229240417,
,10,7899,,0.3162022531032562,
0.16386646032333374,10,7919,,,0.2666435241699219
,10,7919,0.23851875960826874,,
,11,7949,,0.22240334749221802,
,11,7999,,0.08838639408349991,
,11,8049,,0.12177573144435883,
,11,8099,,0.2970237731933594,
,11,8149,,0.1428671032190323,
,11,8199,,0.4979877471923828,
,11,8249,,0.13543935120105743,
,11,8299,,0.2146843820810318,
,11,8349,,0.3861664831638336,
,11,8399,,0.18488050997257233,
,11,8449,,0.16441333293914795,
,11,8499,,0.17969807982444763,
,11,8549,,0.24139779806137085,
,11,8599,,0.304842084646225,
0.16430948674678802,11,8639,,,0.2673813998699188
,11,8639,0.23835517466068268,,
,12,8649,,0.3665677011013031,
,12,8699,,0.28192487359046936,
,12,8749,,0.17408528923988342,
,12,8799,,0.5758258104324341,
,12,8849,,0.1176130622625351,
,12,8899,,0.6363304853439331,
,12,8949,,0.3920232355594635,
,12,8999,,0.2691866457462311,
,12,9049,,0.20164015889167786,
,12,9099,,0.4946044087409973,
,12,9149,,0.28793781995773315,
,12,9199,,0.16911591589450836,
,12,9249,,0.1864336133003235,
,12,9299,,0.33035746216773987,
,12,9349,,0.1923692524433136,
0.16442126035690308,12,9359,,,0.26764264702796936
,12,9359,0.2374434918165207,,
,13,9399,,0.19412384927272797,
,13,9449,,0.13873663544654846,
,13,9499,,0.22406066954135895,
,13,9549,,0.18130427598953247,
,13,9599,,0.3109208941459656,
,13,9649,,0.1775820404291153,
,13,9699,,0.406574010848999,
,13,9749,,0.1847338080406189,
,13,9799,,0.19949012994766235,
,13,9849,,0.10974638164043427,
,13,9899,,0.2698986232280731,
,13,9949,,0.15665045380592346,
,13,9999,,0.18142221868038177,
,13,10049,,0.21811959147453308,
0.16453078389167786,13,10079,,,0.26778507232666016
,13,10079,0.23754359781742096,,
