bce_loss,epoch,step,train_loss_batch_epoch,train_loss_batch_step,val_loss_batch
,0,49,,0.4444334805011749,
,0,99,,0.21053405106067657,
,0,149,,0.18039800226688385,
,0,199,,0.2521985173225403,
,0,249,,0.38518866896629333,
,0,299,,0.2130296230316162,
,0,349,,1.0947107076644897,
,0,399,,0.24992750585079193,
,0,449,,0.4116581380367279,
,0,499,,0.1885126531124115,
,0,549,,1.03416109085083,
,0,599,,0.6848874688148499,
,0,649,,0.28358593583106995,
,0,699,,0.3418654203414917,
0.21246278285980225,0,718,,,0.34704509377479553
,0,718,0.3372718095779419,,
,1,749,,0.43581733107566833,
,1,799,,0.2019818276166916,
,1,849,,0.13783960044384003,
,1,899,,0.5310707688331604,
,1,949,,0.18663474917411804,
,1,999,,0.14236512780189514,
,1,1049,,0.17608430981636047,
,1,1099,,0.26933175325393677,
,1,1149,,0.35888737440109253,
,1,1199,,0.3169500231742859,
,1,1249,,0.27721211314201355,
,1,1299,,0.6528326272964478,
,1,1349,,0.20890232920646667,
,1,1399,,0.21418122947216034,
0.19654737412929535,1,1437,,,0.32876089215278625
,1,1437,0.3012363314628601,,
,2,1449,,0.1871374547481537,
,2,1499,,0.29157301783561707,
,2,1549,,0.6149327158927917,
,2,1599,,0.20585153996944427,
,2,1649,,0.10311812162399292,
,2,1699,,0.10560011863708496,
,2,1749,,0.12064698338508606,
,2,1799,,0.13464930653572083,
,2,1849,,0.25211623311042786,
,2,1899,,0.8979979753494263,
,2,1949,,0.3860744833946228,
,2,1999,,0.1906771957874298,
,2,2049,,0.2160487323999405,
,2,2099,,0.23504778742790222,
,2,2149,,0.23103609681129456,
0.19109512865543365,2,2156,,,0.3227481245994568
,2,2156,0.2884356379508972,,
,3,2199,,0.3913542330265045,
,3,2249,,0.20921017229557037,
,3,2299,,0.14645905792713165,
,3,2349,,0.15833266079425812,
,3,2399,,0.2258780151605606,
,3,2449,,0.17502258718013763,
,3,2499,,0.18085941672325134,
,3,2549,,0.19495438039302826,
,3,2599,,0.30503737926483154,
,3,2649,,0.22634738683700562,
,3,2699,,0.12449316680431366,
,3,2749,,0.2576178014278412,
,3,2799,,0.20955689251422882,
,3,2849,,0.36904576420783997,
0.1901901215314865,3,2875,,,0.3222852051258087
,3,2875,0.28009676933288574,,
,4,2899,,0.15010033547878265,
,4,2949,,0.12699627876281738,
,4,2999,,0.28760796785354614,
,4,3049,,0.15395936369895935,
,4,3099,,0.19348008930683136,
,4,3149,,0.2889823615550995,
,4,3199,,0.08995562791824341,
,4,3249,,0.2289130985736847,
,4,3299,,0.17817392945289612,
,4,3349,,0.18915612995624542,
,4,3399,,0.1894734650850296,
,4,3449,,0.3410226106643677,
,4,3499,,0.20269007980823517,
,4,3549,,0.48884639143943787,
0.189078688621521,4,3594,,,0.3206344544887543
,4,3594,0.2741324305534363,,
,5,3599,,0.2741478383541107,
,5,3649,,0.39959612488746643,
,5,3699,,0.25321653485298157,
,5,3749,,0.1176651194691658,
,5,3799,,0.17183560132980347,
,5,3849,,0.16373704373836517,
,5,3899,,0.7421324849128723,
,5,3949,,0.18799139559268951,
,5,3999,,0.10084325075149536,
,5,4049,,0.2384594827890396,
,5,4099,,0.19374221563339233,
,5,4149,,0.18025386333465576,
,5,4199,,0.22258169949054718,
,5,4249,,0.2763516306877136,
,5,4299,,0.24384351074695587,
0.18814516067504883,5,4313,,,0.3207051753997803
,5,4313,0.268393874168396,,
,6,4349,,0.4482831656932831,
,6,4399,,0.11303526163101196,
,6,4449,,0.36076074838638306,
,6,4499,,0.1362028270959854,
,6,4549,,0.2081434279680252,
,6,4599,,0.17378835380077362,
,6,4649,,0.18619304895401,
,6,4699,,0.2844056487083435,
,6,4749,,0.29157525300979614,
,6,4799,,0.118691086769104,
,6,4849,,0.2658360004425049,
,6,4899,,0.35180673003196716,
,6,4949,,0.21728353202342987,
,6,4999,,0.49543458223342896,
0.18820586800575256,6,5032,,,0.323024183511734
,6,5032,0.2644626796245575,,
,7,5049,,0.22371533513069153,
,7,5099,,0.17712682485580444,
,7,5149,,0.19897271692752838,
,7,5199,,0.3128654956817627,
,7,5249,,0.2691863775253296,
,7,5299,,0.2619876563549042,
,7,5349,,0.13935722410678864,
,7,5399,,0.44943585991859436,
,7,5449,,0.18701447546482086,
,7,5499,,0.160491943359375,
,7,5549,,0.4163035750389099,
,7,5599,,0.3538583815097809,
,7,5649,,0.33994951844215393,
,7,5699,,0.22965911030769348,
,7,5749,,0.13188505172729492,
0.1858174353837967,7,5751,,,0.32078802585601807
,7,5751,0.25998175144195557,,
,8,5799,,0.1752949208021164,
,8,5849,,0.1629350185394287,
,8,5899,,0.238325834274292,
,8,5949,,0.17133371531963348,
,8,5999,,0.13644596934318542,
,8,6049,,0.5472080111503601,
,8,6099,,0.2087124139070511,
,8,6149,,0.5933396220207214,
,8,6199,,0.2627899944782257,
,8,6249,,0.148677796125412,
,8,6299,,0.3054032027721405,
,8,6349,,0.2416805773973465,
,8,6399,,0.16314321756362915,
,8,6449,,0.31254124641418457,
0.18620683252811432,8,6470,,,0.3202727138996124
,8,6470,0.2557793855667114,,
,9,6499,,0.2288544625043869,
,9,6549,,0.11315856873989105,
,9,6599,,0.7158474922180176,
,9,6649,,0.1305108219385147,
,9,6699,,0.2819376587867737,
,9,6749,,0.24601460993289948,
,9,6799,,0.31040284037590027,
,9,6849,,0.25562548637390137,
,9,6899,,0.6371141672134399,
,9,6949,,0.2046273946762085,
,9,6999,,0.4512054920196533,
,9,7049,,0.21667400002479553,
,9,7099,,0.36250466108322144,
,9,7149,,0.24244171380996704,
0.18289633095264435,9,7189,,,0.31779706478118896
,9,7189,0.2522364854812622,,
,10,7199,,0.18375730514526367,
,10,7249,,0.12632416188716888,
,10,7299,,0.08576256781816483,
,10,7349,,0.11887166649103165,
,10,7399,,0.3740789592266083,
,10,7449,,0.2066740095615387,
,10,7499,,0.17078883945941925,
,10,7549,,0.2331823855638504,
,10,7599,,0.14731155335903168,
,10,7649,,0.19934651255607605,
,10,7699,,0.1972932070493698,
,10,7749,,0.1684264987707138,
,10,7799,,0.16251185536384583,
,10,7849,,0.1971796154975891,
,10,7899,,0.30837833881378174,
0.18622227013111115,10,7908,,,0.3233136236667633
,10,7908,0.25144606828689575,,
