bce_loss,epoch,step,train_loss_batch_epoch,train_loss_batch_step,val_loss_batch
,0,49,,0.2874234616756439,
,0,99,,0.37167659401893616,
,0,149,,0.17169517278671265,
,0,199,,0.39598560333251953,
,0,249,,0.32278165221214294,
,0,299,,0.3804177939891815,
,0,349,,0.33977991342544556,
,0,399,,0.3369821608066559,
,0,449,,0.4405876100063324,
,0,499,,0.2254156619310379,
,0,549,,0.25918158888816833,
,0,599,,0.3467830717563629,
,0,649,,0.34733501076698303,
,0,699,,0.34623828530311584,
0.19046954810619354,0,719,,,0.30341461300849915
,0,719,0.34150561690330505,,
,1,749,,0.3119523525238037,
,1,799,,0.1143583357334137,
,1,849,,0.17366451025009155,
,1,899,,0.3316096067428589,
,1,949,,0.2246677130460739,
,1,999,,0.6578599214553833,
,1,1049,,0.1877584457397461,
,1,1099,,0.2905794084072113,
,1,1149,,0.4310331642627716,
,1,1199,,0.25898826122283936,
,1,1249,,0.2540375888347626,
,1,1299,,0.21527890861034393,
,1,1349,,0.3365553915500641,
,1,1399,,0.32865166664123535,
0.17871206998825073,1,1439,,,0.28709784150123596
,1,1439,0.3065890967845917,,
,2,1449,,0.4840894937515259,
,2,1499,,0.2748607397079468,
,2,1549,,0.22079287469387054,
,2,1599,,0.6965540051460266,
,2,1649,,0.12281438708305359,
,2,1699,,1.3833246231079102,
,2,1749,,0.6715397834777832,
,2,1799,,0.32528164982795715,
,2,1849,,0.26732462644577026,
,2,1899,,0.6137889623641968,
,2,1949,,0.34541743993759155,
,2,1999,,0.23716996610164642,
,2,2049,,0.23010651767253876,
,2,2099,,0.3472695052623749,
,2,2149,,0.22217786312103271,
0.1753428876399994,2,2159,,,0.2822604775428772
,2,2159,0.29347389936447144,,
,3,2199,,0.2569449245929718,
,3,2249,,0.22899523377418518,
,3,2299,,0.33039620518684387,
,3,2349,,0.2193433940410614,
,3,2399,,0.30075880885124207,
,3,2449,,0.19654539227485657,
,3,2499,,0.4108549952507019,
,3,2549,,0.2218073457479477,
,3,2599,,0.28138697147369385,
,3,2649,,0.13521648943424225,
,3,2699,,0.3548012673854828,
,3,2749,,0.1956164538860321,
,3,2799,,0.22459854185581207,
,3,2849,,0.24369162321090698,
0.173215851187706,3,2879,,,0.2792489230632782
,3,2879,0.2844735383987427,,
,4,2899,,0.10947039723396301,
,4,2949,,0.12489341199398041,
,4,2999,,0.2628398835659027,
