bce_loss,epoch,step,train_loss_batch_epoch,train_loss_batch_step,val_loss_batch
,0,49,,0.4264198839664459,
,0,99,,0.20419155061244965,
,0,149,,0.1412566751241684,
,0,199,,0.24498701095581055,
,0,249,,0.32751205563545227,
,0,299,,0.21408767998218536,
,0,349,,1.1473398208618164,
,0,399,,0.20571747422218323,
,0,449,,0.39035657048225403,
,0,499,,0.18692129850387573,
,0,549,,1.036947250366211,
,0,599,,0.7075837850570679,
,0,649,,0.27634167671203613,
,0,699,,0.32714617252349854,
0.2136492282152176,0,718,,,0.34853559732437134
,0,718,0.3341929018497467,,
,1,749,,0.37508270144462585,
,1,799,,0.1875351518392563,
,1,849,,0.13861501216888428,
,1,899,,0.5254124402999878,
,1,949,,0.18646304309368134,
,1,999,,0.1429191529750824,
,1,1049,,0.1679530143737793,
,1,1099,,0.2604273855686188,
,1,1149,,0.3618040680885315,
,1,1199,,0.30533984303474426,
,1,1249,,0.26957011222839355,
,1,1299,,0.6406630277633667,
,1,1349,,0.20454859733581543,
,1,1399,,0.2175167202949524,
0.19379690289497375,1,1437,,,0.3263697922229767
,1,1437,0.2991873323917389,,
,2,1449,,0.15030939877033234,
,2,1499,,0.2602447271347046,
,2,1549,,0.564439058303833,
,2,1599,,0.2115766704082489,
,2,1649,,0.10200329124927521,
,2,1699,,0.10132870823144913,
,2,1749,,0.11585642397403717,
,2,1799,,0.11721846461296082,
,2,1849,,0.2338925451040268,
,2,1899,,0.8690381646156311,
,2,1949,,0.4134141504764557,
,2,1999,,0.19071024656295776,
,2,2049,,0.2053738832473755,
,2,2099,,0.25360050797462463,
,2,2149,,0.23330621421337128,
0.1878037303686142,2,2156,,,0.32038193941116333
,2,2156,0.2859485149383545,,
,3,2199,,0.3781600296497345,
,3,2249,,0.18353568017482758,
,3,2299,,0.13595835864543915,
,3,2349,,0.15531980991363525,
,3,2399,,0.21009135246276855,
,3,2449,,0.17344167828559875,
,3,2499,,0.18252618610858917,
,3,2549,,0.17976680397987366,
,3,2599,,0.33290547132492065,
,3,2649,,0.2467454969882965,
,3,2699,,0.1267307549715042,
,3,2749,,0.2569679319858551,
,3,2799,,0.21263344585895538,
,3,2849,,0.3581225275993347,
0.18466299772262573,3,2875,,,0.31748372316360474
,3,2875,0.2769103944301605,,
,4,2899,,0.13940465450286865,
,4,2949,,0.12772658467292786,
,4,2999,,0.24294495582580566,
,4,3049,,0.17157971858978271,
,4,3099,,0.1998765468597412,
,4,3149,,0.2651914358139038,
,4,3199,,0.08456574380397797,
,4,3249,,0.1997186243534088,
,4,3299,,0.19584940373897552,
,4,3349,,0.1950782984495163,
,4,3399,,0.18810443580150604,
,4,3449,,0.30690035223960876,
,4,3499,,0.20655366778373718,
,4,3549,,0.49910759925842285,
0.18323972821235657,4,3594,,,0.31601786613464355
,4,3594,0.2698788046836853,,
,5,3599,,0.25716477632522583,
,5,3649,,0.3253006339073181,
,5,3699,,0.2123764157295227,
,5,3749,,0.10746196657419205,
,5,3799,,0.1675695776939392,
,5,3849,,0.15720467269420624,
,5,3899,,0.7533099055290222,
,5,3949,,0.16783468425273895,
,5,3999,,0.09668921679258347,
,5,4049,,0.20853185653686523,
,5,4099,,0.1893809586763382,
,5,4149,,0.16309854388237,
,5,4199,,0.20315736532211304,
,5,4249,,0.255496084690094,
,5,4299,,0.24667519330978394,
0.18236921727657318,5,4313,,,0.31508755683898926
,5,4313,0.26426634192466736,,
,6,4349,,0.46635329723358154,
,6,4399,,0.07678942382335663,
,6,4449,,0.31782686710357666,
,6,4499,,0.128600612282753,
,6,4549,,0.18824532628059387,
,6,4599,,0.16036874055862427,
,6,4649,,0.19149479269981384,
,6,4699,,0.29368695616722107,
,6,4749,,0.3115416467189789,
,6,4799,,0.12338431179523468,
,6,4849,,0.2685597538948059,
,6,4899,,0.3419203758239746,
,6,4949,,0.1979292929172516,
,6,4999,,0.49915236234664917,
0.18203279376029968,6,5032,,,0.3147932291030884
,6,5032,0.2596053183078766,,
,7,5049,,0.1995304375886917,
,7,5099,,0.17137707769870758,
,7,5149,,0.18864312767982483,
,7,5199,,0.3333756625652313,
,7,5249,,0.27452343702316284,
,7,5299,,0.21809716522693634,
,7,5349,,0.13659930229187012,
,7,5399,,0.4129888415336609,
,7,5449,,0.17617256939411163,
,7,5499,,0.1626574993133545,
,7,5549,,0.4572141766548157,
,7,5599,,0.31703895330429077,
,7,5649,,0.36296483874320984,
,7,5699,,0.2327444702386856,
,7,5749,,0.1369483768939972,
0.18300189077854156,7,5751,,,0.315543532371521
,7,5751,0.2553776204586029,,
,8,5799,,0.16316483914852142,
,8,5849,,0.11718258261680603,
,8,5899,,0.22430257499217987,
,8,5949,,0.19402499496936798,
,8,5999,,0.11308156698942184,
,8,6049,,0.5499931573867798,
,8,6099,,0.20173844695091248,
,8,6149,,0.6107075214385986,
,8,6199,,0.22809313237667084,
,8,6249,,0.13699039816856384,
,8,6299,,0.2743878960609436,
,8,6349,,0.2536012828350067,
,8,6399,,0.1635492593050003,
,8,6449,,0.325971394777298,
0.18367360532283783,8,6470,,,0.3160271644592285
,8,6470,0.25182199478149414,,
,9,6499,,0.24451382458209991,
,9,6549,,0.10263239592313766,
,9,6599,,0.5098110437393188,
,9,6649,,0.13423052430152893,
,9,6699,,0.2765558063983917,
,9,6749,,0.270850270986557,
,9,6799,,0.35349857807159424,
,9,6849,,0.26797565817832947,
,9,6899,,0.6762465834617615,
,9,6949,,0.19894862174987793,
,9,6999,,0.3678821325302124,
,9,7049,,0.20773865282535553,
,9,7099,,0.39062270522117615,
,9,7149,,0.2184039205312729,
0.17778943479061127,9,7189,,,0.3104163110256195
,9,7189,0.23996005952358246,,
,10,7199,,0.12447624653577805,
,10,7249,,0.11016739159822464,
,10,7299,,0.08152178674936295,
,10,7349,,0.10346990078687668,
,10,7399,,0.3617643415927887,
,10,7449,,0.18391208350658417,
,10,7499,,0.15667277574539185,
,10,7549,,0.20520108938217163,
,10,7599,,0.13973233103752136,
,10,7649,,0.18436311185359955,
,10,7699,,0.1760016530752182,
,10,7749,,0.15190452337265015,
,10,7799,,0.15915516018867493,
,10,7849,,0.18796232342720032,
,10,7899,,0.35141563415527344,
0.17858733236789703,10,7908,,,0.31200358271598816
,10,7908,0.23587633669376373,,
,11,7949,,0.3290041387081146,
,11,7999,,0.15278907120227814,
,11,8049,,0.2237115204334259,
,11,8099,,0.19470365345478058,
,11,8149,,0.16880691051483154,
,11,8199,,0.08691616356372833,
,11,8249,,0.34969446063041687,
,11,8299,,0.22839480638504028,
,11,8349,,0.14645066857337952,
,11,8399,,0.20284512639045715,
,11,8449,,0.24062760174274445,
,11,8499,,0.14509904384613037,
,11,8549,,0.5464415550231934,
,11,8599,,0.32000207901000977,
0.17949920892715454,11,8627,,,0.3132557272911072
,11,8627,0.2341783195734024,,
,12,8649,,0.08256899565458298,
,12,8699,,0.08743596076965332,
,12,8749,,0.4940163791179657,
,12,8799,,0.21748338639736176,
,12,8849,,0.25733721256256104,
,12,8899,,0.36420923471450806,
,12,8949,,0.14080090820789337,
,12,8999,,0.42437148094177246,
,12,9049,,0.12603388726711273,
,12,9099,,0.1642829328775406,
,12,9149,,0.30011507868766785,
