bce_loss,epoch,step,train_loss_batch_epoch,train_loss_batch_step,val_loss_batch
,0,49,,0.3447480797767639,
,0,99,,0.45872005820274353,
,0,149,,0.23749296367168427,
,0,199,,0.5064839720726013,
,0,249,,0.39610788226127625,
,0,299,,0.5024381875991821,
,0,349,,0.49864399433135986,
,0,399,,0.4430254399776459,
,0,449,,0.6492896676063538,
,0,499,,0.30960211157798767,
,0,549,,0.28025078773498535,
,0,599,,0.36084234714508057,
,0,649,,0.36132198572158813,
,0,699,,0.3851993978023529,
0.2187998741865158,0,719,,,0.34489157795906067
,0,719,0.4216054677963257,,
,1,749,,0.3775802254676819,
,1,799,,0.1395297348499298,
,1,849,,0.16429726779460907,
,1,899,,0.38610345125198364,
,1,949,,0.2130640298128128,
,1,999,,0.8222044110298157,
,1,1049,,0.2125062793493271,
,1,1099,,0.2875860035419464,
,1,1149,,0.5237504243850708,
,1,1199,,0.3119933307170868,
,1,1249,,0.2266640067100525,
,1,1299,,0.2560149133205414,
,1,1349,,0.4027385711669922,
,1,1399,,0.38027143478393555,
0.18655848503112793,1,1439,,,0.29806599020957947
,1,1439,0.33600515127182007,,
,2,1449,,0.5618031620979309,
,2,1499,,0.3605855405330658,
,2,1549,,0.21657368540763855,
,2,1599,,0.6726332902908325,
,2,1649,,0.1482745260000229,
,2,1699,,1.6642141342163086,
,2,1749,,0.5052585601806641,
,2,1799,,0.3549163043498993,
,2,1849,,0.25291797518730164,
,2,1899,,0.6085174083709717,
,2,1949,,0.42212358117103577,
,2,1999,,0.24840660393238068,
,2,2049,,0.27157363295555115,
,2,2099,,0.3507193326950073,
,2,2149,,0.24146686494350433,
0.1768108457326889,2,2159,,,0.2834969758987427
,2,2159,0.31123143434524536,,
,3,2199,,0.21991130709648132,
,3,2249,,0.24126768112182617,
,3,2299,,0.2486773133277893,
,3,2349,,0.2192840576171875,
,3,2399,,0.4048267602920532,
,3,2449,,0.20837941765785217,
,3,2499,,0.4415000081062317,
,3,2549,,0.21329165995121002,
,3,2599,,0.3162180483341217,
,3,2649,,0.14326240122318268,
,3,2699,,0.33632540702819824,
,3,2749,,0.22518283128738403,
,3,2799,,0.23811163008213043,
,3,2849,,0.24279437959194183,
0.1724788248538971,3,2879,,,0.2769257724285126
,3,2879,0.29723912477493286,,
,4,2899,,0.09632305800914764,
,4,2949,,0.1804208606481552,
,4,2999,,0.21098561584949493,
,4,3049,,0.17514456808567047,
,4,3099,,0.21239741146564484,
,4,3149,,0.29087573289871216,
,4,3199,,0.17540934681892395,
,4,3249,,0.22886380553245544,
,4,3299,,0.1453203558921814,
,4,3349,,0.31378066539764404,
,4,3399,,0.3378147780895233,
,4,3449,,0.20255203545093536,
,4,3499,,0.292301744222641,
,4,3549,,0.4297868311405182,
,4,3599,,0.1794002652168274,
0.1700490564107895,4,3599,,,0.27351921796798706
,4,3599,0.2873838245868683,,
,5,3649,,0.17140011489391327,
,5,3699,,0.2515203356742859,
,5,3749,,0.1359664499759674,
,5,3799,,0.19143758714199066,
,5,3849,,0.2678191661834717,
,5,3899,,0.32855167984962463,
,5,3949,,0.22684034705162048,
,5,3999,,0.2917076647281647,
,5,4049,,0.3542529344558716,
,5,4099,,0.17507240176200867,
,5,4149,,0.2301536500453949,
,5,4199,,0.30684128403663635,
,5,4249,,0.2830847203731537,
,5,4299,,0.3421306312084198,
0.1685159057378769,5,4319,,,0.2715787887573242
,5,4319,0.27979519963264465,,
,6,4349,,0.20356731116771698,
,6,4399,,0.10435715317726135,
,6,4449,,0.13272826373577118,
,6,4499,,0.3154389262199402,
,6,4549,,0.18217788636684418,
,6,4599,,0.5706129670143127,
,6,4649,,0.15948060154914856,
,6,4699,,0.23490235209465027,
,6,4749,,0.4128727614879608,
,6,4799,,0.21560417115688324,
,6,4849,,0.1856539100408554,
,6,4899,,0.21142517030239105,
,6,4949,,0.29515722393989563,
,6,4999,,0.3027639091014862,
0.16751745343208313,6,5039,,,0.27048251032829285
,6,5039,0.27369922399520874,,
,7,5049,,0.45306944847106934,
,7,5099,,0.32124343514442444,
,7,5149,,0.18954996764659882,
,7,5199,,0.6438243985176086,
,7,5249,,0.12034288793802261,
,7,5299,,1.1152348518371582,
